date,open,close,high,low,volume
2024-09-06,171.048,170.878,173.428,170.328,75255.000
2024-09-09,170.038,170.078,173.588,168.398,134754.000
2024-09-10,170.428,166.088,170.428,165.978,154244.000
2024-09-11,167.328,171.488,172.708,166.088,211971.000
2024-09-12,172.928,174.278,177.088,171.638,207100.000
2024-09-13,173.808,168.428,173.808,168.428,172873.000
2024-09-18,168.528,171.328,172.358,168.218,113779.000
2024-09-19,171.928,171.828,173.148,168.528,157694.000
2024-09-20,171.828,170.528,172.828,168.608,155027.000
2024-09-23,171.588,173.128,174.358,170.428,157925.000
2024-09-24,176.888,182.448,183.098,173.818,354517.000
2024-09-25,192.318,188.028,192.328,187.518,420101.000
2024-09-26,188.628,190.438,192.258,183.858,354893.000
2024-09-27,196.928,211.738,216.608,196.598,701813.000
2024-09-30,217.948,236.818,239.928,216.928,913611.000
2024-10-08,280.928,283.928,286.428,252.588,1376465.000
2024-10-09,264.828,239.928,264.918,239.928,1086916.000
2024-10-10,239.928,242.928,250.918,235.088,608338.000
2024-10-11,240.428,226.718,240.428,222.858,476402.000
2024-10-14,234.918,234.648,237.728,229.868,467599.000
2024-10-15,234.738,226.148,235.768,226.058,327653.000
2024-10-16,223.748,218.778,223.748,218.258,335860.000
2024-10-17,218.928,216.428,223.808,215.788,261647.000
2024-10-18,214.928,234.818,243.808,214.528,680138.000
2024-10-21,243.928,238.288,247.458,236.678,584558.000
2024-10-22,238.928,235.478,239.488,232.188,278760.000
2024-10-23,232.738,234.228,239.868,231.788,321541.000
2024-10-24,234.698,231.088,236.428,229.928,214658.000
2024-10-25,237.268,243.808,249.928,231.228,578986.000
2024-10-28,241.058,241.168,243.538,237.928,276019.000
2024-10-29,241.168,236.708,242.638,236.168,269948.000
2024-10-30,234.928,232.958,237.228,229.428,271344.000
2024-10-31,231.918,230.908,235.428,228.928,255003.000
