date,open,close,high,low,volume
2024-07-11,1346.507,1358.627,1365.537,1336.747,29020.000
2024-07-12,1369.547,1375.357,1382.937,1361.987,23386.000
2024-07-15,1366.537,1371.437,1384.537,1366.537,19176.000
2024-07-16,1372.537,1372.537,1378.537,1361.587,20316.000
2024-07-17,1372.637,1397.937,1399.537,1366.557,34311.000
2024-07-18,1396.037,1394.047,1411.537,1389.067,28870.000
2024-07-19,1387.347,1422.157,1425.717,1380.547,38943.000
2024-07-22,1421.567,1395.537,1426.517,1388.187,28543.000
2024-07-23,1395.537,1351.537,1397.537,1351.537,30944.000
2024-07-24,1346.737,1336.557,1360.237,1331.537,24123.000
2024-07-25,1336.557,1327.027,1344.537,1316.547,28347.000
2024-07-26,1327.027,1318.727,1334.257,1307.437,32354.000
2024-07-29,1311.537,1294.557,1318.527,1294.537,30869.000
2024-07-30,1282.517,1276.527,1286.807,1257.837,51779.000
2024-07-31,1269.637,1317.817,1323.807,1269.637,43272.000
2024-08-01,1314.537,1282.697,1316.537,1281.237,32038.000
2024-08-02,1270.137,1281.987,1293.507,1270.137,21928.000
2024-08-05,1285.417,1306.547,1322.537,1282.057,37736.000
2024-08-06,1318.537,1301.237,1320.537,1290.547,27444.000
2024-08-07,1302.037,1312.037,1318.527,1294.837,20622.000
2024-08-08,1307.537,1327.227,1344.717,1305.537,25131.000
2024-08-09,1356.567,1333.337,1365.537,1333.337,30138.000
2024-08-12,1326.537,1332.637,1339.537,1323.117,13632.000
2024-08-13,1329.537,1319.547,1331.537,1308.547,16308.000
2024-08-14,1319.547,1309.837,1321.437,1308.557,13414.000
2024-08-15,1301.567,1323.427,1332.527,1300.487,23039.000
2024-08-16,1323.327,1327.737,1332.457,1313.547,16455.000
2024-08-19,1328.537,1321.977,1355.417,1321.537,20433.000
2024-08-20,1326.437,1319.257,1326.467,1310.537,18591.000
2024-08-21,1316.537,1314.117,1324.517,1312.227,15092.000
2024-08-22,1312.537,1306.587,1316.537,1296.547,19527.000
2024-08-23,1304.537,1311.527,1320.037,1302.657,15320.000
2024-08-26,1313.537,1308.537,1320.397,1299.687,15628.000
2024-08-27,1308.537,1300.607,1309.537,1297.647,13657.000
2024-08-28,1300.607,1285.537,1302.537,1271.537,31664.000
2024-08-29,1276.537,1309.837,1314.537,1276.537,27472.000
2024-08-30,1309.537,1339.727,1354.607,1301.537,38739.000
2024-09-02,1326.537,1291.537,1334.537,1291.537,34135.000
2024-09-03,1294.537,1306.537,1311.517,1289.557,17888.000
2024-09-04,1298.537,1296.537,1315.727,1296.277,14211.000
2024-09-05,1297.037,1301.417,1303.537,1293.537,14503.000
2024-09-06,1301.537,1294.537,1302.537,1294.537,10321.000
2024-09-09,1276.547,1271.537,1290.247,1266.617,28638.000
2024-09-10,1266.557,1274.537,1289.537,1266.557,19803.000
2024-09-11,1272.137,1276.537,1282.417,1261.537,20996.000
2024-09-12,1276.537,1231.597,1281.537,1231.447,47948.000
2024-09-13,1227.537,1200.667,1228.537,1193.837,56005.000
2024-09-18,1196.537,1163.437,1196.547,1163.197,46185.000
2024-09-19,1158.537,1157.537,1189.417,1142.367,59988.000
2024-09-20,1158.037,1160.457,1170.437,1146.567,39982.000
2024-09-23,1164.537,1158.077,1190.037,1157.197,45550.000
2024-09-24,1181.627,1269.137,1269.537,1161.627,100413.000
2024-09-25,1296.587,1295.537,1323.537,1293.247,73954.000
2024-09-26,1296.497,1425.537,1426.407,1292.537,97278.000
2024-09-27,1496.537,1525.737,1525.737,1461.897,87922.000
2024-09-30,1588.537,1644.537,1656.417,1548.537,157293.000
2024-10-08,1806.537,1619.537,1806.537,1576.717,194709.000
2024-10-09,1596.537,1491.687,1596.537,1486.537,120197.000
2024-10-10,1518.797,1536.537,1564.617,1487.537,74603.000
2024-10-11,1511.937,1501.527,1536.497,1486.537,41915.000
2024-10-14,1509.537,1498.527,1517.167,1477.707,44812.000
2024-10-15,1495.537,1450.787,1497.527,1449.547,43571.000
2024-10-16,1437.417,1419.037,1446.337,1406.537,46664.000
2024-10-17,1433.537,1391.137,1434.197,1389.947,39460.000
